evt_block_number,evt_index,evt_block_time,floor_price_eth
12967107,362,2021-08-05T20:28:29+00:00,43.2183588423772021
12967050,234,2021-08-05T20:17:13+00:00,42.7555457208263949
12967183,518,2021-08-05T20:45:21+00:00,42.2650884535114741
12967184,7,2021-08-05T20:45:36+00:00,42.1259500109879213
12967153,261,2021-08-05T20:39:06+00:00,43.2636798285721848
12967429,16,2021-08-05T21:39:02+00:00,42.5541442894342874
12967465,494,2021-08-05T21:44:52+00:00,42.3555781442157680
12967542,89,2021-08-05T22:05:28+00:00,42.6276967356829540
13017764,495,2021-08-13T15:54:02+00:00,41.9498319596146360
12967622,98,2021-08-05T22:23:09+00:00,42.1054537027124954
12967629,16,2021-08-05T22:24:21+00:00,42.1215082593105365
12967700,4,2021-08-05T22:41:18+00:00,42.1878004056678158
12967733,287,2021-08-05T22:47:48+00:00,42.4929689224062073
12967798,193,2021-08-05T23:05:32+00:00,42.8403533338798658
12967961,279,2021-08-05T23:39:59+00:00,42.6180203442891958
12968173,3,2021-08-06T00:19:23+00:00,43.0197080587938642
12968290,242,2021-08-06T00:48:34+00:00,42.8271415206147808
12968328,133,2021-08-06T00:57:31+00:00,42.5593653865787430
12968339,11,2021-08-06T00:59:52+00:00,43.7844897137653966
12968314,273,2021-08-06T00:54:33+00:00,42.6780345179704312
12968357,99,2021-08-06T01:05:16+00:00,44.5087029080843390
12968424,269,2021-08-06T01:19:26+00:00,45.1224948090121834
12968411,139,2021-08-06T01:16:24+00:00,45.0680718504607979
12968487,187,2021-08-06T01:34:55+00:00,45.0581257852353411
12968616,164,2021-08-06T02:05:34+00:00,44.7045704467274232
12968747,505,2021-08-06T02:35:32+00:00,44.1990175608515354
12968856,35,2021-08-06T02:58:28+00:00,43.9517004428967887
12968888,9,2021-08-06T03:04:39+00:00,44.0347067864813315
12968880,73,2021-08-06T03:03:20+00:00,43.8278356014800232
12968947,4,2021-08-06T03:18:28+00:00,45.6504027850838386
12968947,14,2021-08-06T03:18:28+00:00,46.2324242606687555
12968967,13,2021-08-06T03:22:52+00:00,45.8214133948079400
12968967,18,2021-08-06T03:22:52+00:00,46.9497753556999063
12968967,22,2021-08-06T03:22:52+00:00,47.5832758945365115
12968975,559,2021-08-06T03:24:22+00:00,46.5477690237485067
12968967,183,2021-08-06T03:22:52+00:00,47.0121634695262237
12969002,26,2021-08-06T03:30:15+00:00,47.5943302451599964
12969022,24,2021-08-06T03:34:18+00:00,48.9962093826114149
12969023,96,2021-08-06T03:35:07+00:00,49.2392607651360760
12969050,175,2021-08-06T03:41:50+00:00,49.0924291771965060
12969064,469,2021-08-06T03:45:41+00:00,49.3332316727211218
12969137,44,2021-08-06T04:04:37+00:00,48.9106058568859272
12969148,408,2021-08-06T04:07:04+00:00,49.0697520314684219
12969152,3,2021-08-06T04:08:08+00:00,49.2959179207445769
12969172,472,2021-08-06T04:12:12+00:00,49.5201270305761675
12969432,214,2021-08-06T05:06:30+00:00,49.7755993675793033
12969388,119,2021-08-06T04:58:33+00:00,49.5387829852603289
12969417,141,2021-08-06T05:04:18+00:00,49.8190682604286592
12969640,307,2021-08-06T05:51:40+00:00,51.6644843554445712
12969601,342,2021-08-06T05:45:10+00:00,50.5293793544327731
12969687,29,2021-08-06T05:59:56+00:00,55.0852238640926148
12969656,131,2021-08-06T05:54:33+00:00,52.3934526122225929
12969682,58,2021-08-06T05:59:23+00:00,54.7135371023678522
12969671,163,2021-08-06T05:56:35+00:00,52.9122179336510121
12969677,193,2021-08-06T05:57:54+00:00,54.0073491192553394
12969677,408,2021-08-06T05:57:54+00:00,54.2999104699565103
12969702,411,2021-08-06T06:02:35+00:00,55.6471542874343211
12969732,104,2021-08-06T06:08:03+00:00,55.9690222454812740
12969777,70,2021-08-06T06:17:39+00:00,55.4271778177074708
12969788,91,2021-08-06T06:21:16+00:00,55.1271064209048920
12969807,28,2021-08-06T06:26:20+00:00,54.8690505969577348
12969815,18,2021-08-06T06:27:43+00:00,54.5407577383814856
12969818,152,2021-08-06T06:28:15+00:00,54.3085599021126151
12969820,110,2021-08-06T06:28:51+00:00,53.9169903425746128
12969871,12,2021-08-06T06:38:12+00:00,53.5385545880746297
12969876,6,2021-08-06T06:40:34+00:00,52.3770056869543067
12969876,12,2021-08-06T06:40:34+00:00,52.0010899922397801
12969879,431,2021-08-06T06:40:52+00:00,52.3842768219205960
12969915,244,2021-08-06T06:49:24+00:00,52.6955770944712396
12970047,9,2021-08-06T07:19:10+00:00,52.5431527189906667
12970229,25,2021-08-06T07:59:15+00:00,53.6173953254490434
12970228,34,2021-08-06T07:59:13+00:00,52.3325582717565548
12970293,172,2021-08-06T08:16:57+00:00,54.9007002167773000
12970340,4,2021-08-06T08:25:28+00:00,55.1908301179648353
12970580,170,2021-08-06T09:21:05+00:00,55.3422059635800908
12970664,395,2021-08-06T09:41:11+00:00,55.4346016627058842
12970680,409,2021-08-06T09:44:10+00:00,55.4851717216931911
12970683,60,2021-08-06T09:45:06+00:00,55.1283727719571743
12970878,457,2021-08-06T10:28:13+00:00,55.6132197621689974
12970926,18,2021-08-06T10:37:03+00:00,54.8367053832342418
13018137,420,2021-08-13T17:18:16+00:00,42.2717197092726304
12970996,31,2021-08-06T10:54:14+00:00,54.0327454300891239
12971455,4,2021-08-06T12:39:39+00:00,53.7244793111667059
12971509,217,2021-08-06T12:50:04+00:00,53.2253358416250556
12971538,478,2021-08-06T12:56:57+00:00,52.4487441996728003
12971554,47,2021-08-06T12:59:31+00:00,51.8277920258067967
12971570,131,2021-08-06T13:03:04+00:00,52.0212775493286650
12971575,445,2021-08-06T13:04:25+00:00,52.1142881425959582
12971575,455,2021-08-06T13:04:25+00:00,51.6754172622922240
12971594,109,2021-08-06T13:08:45+00:00,51.1034956865333671
12971605,601,2021-08-06T13:10:44+00:00,50.6293765132889769
12971625,440,2021-08-06T13:14:38+00:00,50.5082475798950451
12971636,344,2021-08-06T13:16:19+00:00,50.8140854800752472
12971658,55,2021-08-06T13:21:41+00:00,50.5460528357798005
12971676,383,2021-08-06T13:26:42+00:00,50.4910244338839531
12971722,12,2021-08-06T13:39:23+00:00,51.1839038013687970
12971689,25,2021-08-06T13:30:43+00:00,51.1423198994767958
12971741,4,2021-08-06T13:44:08+00:00,50.2312025001357888
12971741,9,2021-08-06T13:44:08+00:00,49.9513288039661611
13018174,91,2021-08-13T17:26:41+00:00,42.3543383692439237
12971819,63,2021-08-06T14:02:54+00:00,50.2987082468056763
12971826,158,2021-08-06T14:04:17+00:00,50.3393736546622857
12971907,264,2021-08-06T14:23:15+00:00,50.4279871779153644
12972083,532,2021-08-06T14:59:21+00:00,50.5295705119399934
12972226,118,2021-08-06T15:32:43+00:00,50.5716863008074554
12972351,4,2021-08-06T15:57:29+00:00,50.1641581972004095
12972500,68,2021-08-06T16:29:57+00:00,50.0160192839995286
12972514,437,2021-08-06T16:33:25+00:00,49.9632093365671034
12972519,317,2021-08-06T16:35:12+00:00,49.9433243594937559
12972882,119,2021-08-06T17:58:23+00:00,50.6774785091314812
12972862,73,2021-08-06T17:52:50+00:00,50.4408642657739412
12973095,95,2021-08-06T18:45:23+00:00,50.3840487407561247
12973109,56,2021-08-06T18:48:12+00:00,50.8977690746718840
12973311,53,2021-08-06T19:33:10+00:00,50.9874277494053832
12973293,4,2021-08-06T19:27:53+00:00,51.5577488124020110
12973334,23,2021-08-06T19:37:52+00:00,50.7448745307602715
12973359,445,2021-08-06T19:43:11+00:00,50.8986566358812661
12973413,491,2021-08-06T19:57:35+00:00,50.9252789774335076
12973521,87,2021-08-06T20:21:55+00:00,50.2641005933848735
12973521,100,2021-08-06T20:21:55+00:00,49.0516761776945041
12973663,22,2021-08-06T20:55:30+00:00,48.5662269796454614
12973718,12,2021-08-06T21:08:47+00:00,48.0967842795241691
12973766,381,2021-08-06T21:18:40+00:00,47.8255569986276902
12973804,211,2021-08-06T21:29:17+00:00,47.7815290280698827
12973847,635,2021-08-06T21:38:01+00:00,47.7154765247323406
12973872,24,2021-08-06T21:43:09+00:00,46.2921010422748101
12973872,29,2021-08-06T21:43:09+00:00,45.8298977532975668
12973877,24,2021-08-06T21:46:03+00:00,45.9705172873085897
12973905,10,2021-08-06T21:51:35+00:00,44.5193635146137774
12973905,15,2021-08-06T21:51:35+00:00,44.0326730361119816
12973881,449,2021-08-06T21:46:40+00:00,46.0707438414955037
12973910,9,2021-08-06T21:52:47+00:00,44.1001284279051448
12973934,11,2021-08-06T21:57:26+00:00,43.7639851245292200
12974120,268,2021-08-06T22:37:02+00:00,44.7634432855257835
12974134,29,2021-08-06T22:39:16+00:00,45.2088362862000637
12974147,31,2021-08-06T22:42:23+00:00,44.6852114514168372
12974162,49,2021-08-06T22:44:30+00:00,44.0694025302408321
12974187,242,2021-08-06T22:49:05+00:00,43.5291961378564280
13018454,327,2021-08-13T18:24:56+00:00,42.3767557133791585
12974355,279,2021-08-06T23:24:48+00:00,43.5523634596961569
12974452,324,2021-08-06T23:42:47+00:00,43.5784107667808044
12974724,4,2021-08-07T00:44:33+00:00,44.2055157487449537
12974732,18,2021-08-07T00:45:58+00:00,45.4758573283085672
12974732,28,2021-08-07T00:45:58+00:00,45.6090324011843492
12974899,104,2021-08-07T01:18:29+00:00,45.6958168069812117
12974969,122,2021-08-07T01:32:51+00:00,45.9406574697625739
12975029,219,2021-08-07T01:45:44+00:00,46.7660300294723366
12975012,20,2021-08-07T01:41:44+00:00,46.3028820753346127
12975057,12,2021-08-07T01:50:32+00:00,47.1115451465918758
12975189,112,2021-08-07T02:20:35+00:00,47.2810041255722865
12975236,11,2021-08-07T02:31:24+00:00,47.8143490983190925
12975278,224,2021-08-07T02:40:40+00:00,49.4092834720298340
12975240,226,2021-08-07T02:33:02+00:00,48.2665677644356669
12975278,4,2021-08-07T02:40:40+00:00,49.7423854709314283
12975278,14,2021-08-07T02:40:40+00:00,50.2429543157866077
12975394,6,2021-08-07T03:09:53+00:00,49.2441568290875165
12975394,144,2021-08-07T03:09:53+00:00,49.5324762027868067
12975422,139,2021-08-07T03:15:47+00:00,49.7010485575348238
12975492,96,2021-08-07T03:33:17+00:00,50.2578900528190995
12975495,297,2021-08-07T03:33:49+00:00,50.6623948945953966
12975536,16,2021-08-07T03:40:07+00:00,50.6826387807516026
12975617,148,2021-08-07T03:57:37+00:00,50.3593834724846633
12975642,21,2021-08-07T04:01:38+00:00,51.1415942634646413
13018613,16,2021-08-13T19:01:19+00:00,41.6110989869414780
12975657,21,2021-08-07T04:04:00+00:00,51.2728252375390675
12975812,359,2021-08-07T04:39:34+00:00,51.5783241838598938
12975838,29,2021-08-07T04:47:58+00:00,51.8264434475179101
12975972,31,2021-08-07T05:18:30+00:00,52.1655144999629502
12976249,535,2021-08-07T06:20:42+00:00,51.9866904313451077
12976297,41,2021-08-07T06:31:24+00:00,53.6223783673728054
12976294,20,2021-08-07T06:30:59+00:00,53.4739573684307374
12976294,74,2021-08-07T06:30:59+00:00,54.0262953986030101
13018657,27,2021-08-13T19:11:13+00:00,40.8474780125141540
12976401,280,2021-08-07T06:53:02+00:00,53.3757223840324102
12976462,128,2021-08-07T07:05:37+00:00,53.1487472233679592
12976496,89,2021-08-07T07:13:13+00:00,53.0986041245990649
13018706,12,2021-08-13T19:21:17+00:00,41.5542223790583585
12976966,269,2021-08-07T08:55:12+00:00,53.4218225489955396
12977258,122,2021-08-07T10:05:00+00:00,52.1822787372479416
12977310,11,2021-08-07T10:15:21+00:00,51.2250904864851004
12977544,29,2021-08-07T11:09:41+00:00,51.0096784419970374
12977700,4,2021-08-07T11:37:52+00:00,49.7227229113044937
12977700,12,2021-08-07T11:37:52+00:00,49.3432933198752164
12977705,533,2021-08-07T11:38:29+00:00,49.7673793151612577
12978015,130,2021-08-07T12:51:14+00:00,49.0984155091726941
12978032,54,2021-08-07T12:53:15+00:00,48.1332569665423486
12978064,82,2021-08-07T12:59:02+00:00,47.3042086052434175
12978065,479,2021-08-07T12:59:10+00:00,47.3548947210829709
12978526,312,2021-08-07T14:35:11+00:00,46.9885974878839334
12978747,12,2021-08-07T15:26:03+00:00,47.7912552211098945
12978744,16,2021-08-07T15:25:13+00:00,47.7179344781891601
12978756,486,2021-08-07T15:28:10+00:00,48.5094017261174334
12978751,172,2021-08-07T15:26:25+00:00,47.9197224770703302
12978908,108,2021-08-07T16:03:01+00:00,49.2774280502299551
12979204,60,2021-08-07T17:05:32+00:00,49.7142989350206024
12979335,14,2021-08-07T17:29:51+00:00,50.6666473066837872
12979301,144,2021-08-07T17:23:22+00:00,49.6372753557059528
12979335,107,2021-08-07T17:29:51+00:00,50.7640122362081775
12979816,125,2021-08-07T19:20:33+00:00,50.2371603736286305
12980108,195,2021-08-07T20:25:10+00:00,49.9804940481340071
12980177,4,2021-08-07T20:41:44+00:00,50.3178752975503998
12980702,3,2021-08-07T22:37:57+00:00,50.6230893625206187
12981462,82,2021-08-08T01:30:44+00:00,50.3620295979904622
13019232,40,2021-08-13T21:16:33+00:00,42.2854991550246043
12982294,36,2021-08-08T04:42:48+00:00,50.1094622780697246
12982312,30,2021-08-08T04:47:02+00:00,50.0588343226540955
12982314,475,2021-08-08T04:47:31+00:00,50.3411718443290688
12982287,222,2021-08-08T04:41:04+00:00,50.1719564800928252
12982376,75,2021-08-08T05:00:12+00:00,49.9813492997250101
12982406,258,2021-08-08T05:07:14+00:00,50.2238397648232283
13019264,4,2021-08-13T21:26:10+00:00,41.5617139227243421
12982416,57,2021-08-08T05:08:55+00:00,50.2475844387463959
12982459,428,2021-08-08T05:16:12+00:00,49.8983607807255613
12982739,4,2021-08-08T06:15:50+00:00,49.7876955797021176
13019278,3,2021-08-13T21:29:21+00:00,41.4718994108915243
12982902,410,2021-08-08T06:55:58+00:00,49.6882864218136729
12982944,23,2021-08-08T07:07:25+00:00,49.4653866211957270
12983039,250,2021-08-08T07:30:49+00:00,50.2116690371508407
12983039,266,2021-08-08T07:30:49+00:00,50.1631444496995276
12983136,159,2021-08-08T07:54:25+00:00,49.6471582714424421
12983212,287,2021-08-08T08:12:57+00:00,49.9334957595902636
12983508,4,2021-08-08T09:09:00+00:00,50.4833290800255304
12983508,14,2021-08-08T09:09:00+00:00,50.2981594614528609
12983986,18,2021-08-08T10:50:38+00:00,49.9007591262759990
13019559,16,2021-08-13T22:32:31+00:00,41.3393089572350693
12984159,172,2021-08-08T11:27:25+00:00,49.7610036071017442
12984300,4,2021-08-08T11:58:09+00:00,49.0312589492369184
12984300,9,2021-08-08T11:58:09+00:00,48.8196418394640490
12984306,4,2021-08-08T12:00:00+00:00,47.5621477634638160
12984305,18,2021-08-08T11:59:57+00:00,48.3896839553085653
12984346,491,2021-08-08T12:10:03+00:00,47.3433281802427210
12984452,490,2021-08-08T12:35:57+00:00,47.0477685729130586
12984472,16,2021-08-08T12:41:06+00:00,47.3914533990146673
12984638,68,2021-08-08T13:18:48+00:00,47.6389244938739105
12984650,18,2021-08-08T13:21:17+00:00,46.7455434304859741
12984904,328,2021-08-08T14:13:23+00:00,46.2689317501851443
12985132,83,2021-08-08T14:58:34+00:00,45.9094509430377975
12985486,7,2021-08-08T16:10:34+00:00,44.9686685487446858
12985486,12,2021-08-08T16:10:34+00:00,44.7968164460481464
12985523,3,2021-08-08T16:22:50+00:00,45.3647253988050634
12985610,450,2021-08-08T16:41:06+00:00,45.6432148926757123
12985607,34,2021-08-08T16:40:22+00:00,45.5770955449362195
12985700,111,2021-08-08T17:00:11+00:00,45.3396210414904864
12985898,269,2021-08-08T17:48:33+00:00,45.2840727485588403
12986150,9,2021-08-08T18:42:35+00:00,45.1372874011961760
12986248,26,2021-08-08T19:05:01+00:00,44.4395654340137729
12986314,115,2021-08-08T19:21:14+00:00,44.1670685710914913
12986334,44,2021-08-08T19:26:03+00:00,43.6562336073118993
12986511,25,2021-08-08T20:06:18+00:00,43.6615829834409470
12986744,17,2021-08-08T20:56:43+00:00,43.7205045646181366
12987093,255,2021-08-08T22:17:02+00:00,43.4948344544842161
12987107,55,2021-08-08T22:18:46+00:00,43.2738810706114090
12987669,35,2021-08-09T00:21:43+00:00,43.4205475779826895
12987774,4,2021-08-09T00:42:27+00:00,42.6378979130294019
12987736,468,2021-08-09T00:35:05+00:00,43.1602404303538007
12987742,698,2021-08-09T00:37:26+00:00,42.8777373744358355
12987769,161,2021-08-09T00:41:41+00:00,42.5339051152913382
13020003,58,2021-08-14T00:11:00+00:00,41.6640657494087293
13020030,140,2021-08-14T00:18:23+00:00,41.7885532744597821
12988039,93,2021-08-09T01:42:49+00:00,42.3137103547848396
12988111,224,2021-08-09T01:58:22+00:00,42.5038705741292157
12988212,12,2021-08-09T02:19:57+00:00,42.2536445212067016
12988506,9,2021-08-09T03:28:13+00:00,41.8338490424142037
12988435,26,2021-08-09T03:12:11+00:00,41.7975556517940324
12988446,130,2021-08-09T03:15:18+00:00,41.7012099311699112
12988513,57,2021-08-09T03:29:09+00:00,41.8927180848954497
12989019,259,2021-08-09T05:22:44+00:00,41.9264095435450617
12989059,172,2021-08-09T05:33:07+00:00,41.9309589551136506
12989165,380,2021-08-09T05:58:07+00:00,41.6518114124726433
12989207,181,2021-08-09T06:06:40+00:00,41.8837867330074510
12989507,52,2021-08-09T07:10:38+00:00,41.6230392287234186
13020229,558,2021-08-14T00:59:02+00:00,41.5428160625329079
12990422,58,2021-08-09T10:42:54+00:00,44.1309236755966565
12990422,68,2021-08-09T10:42:54+00:00,45.1186463231884918
12990749,56,2021-08-09T11:51:55+00:00,43.8764908373631150
13020430,380,2021-08-14T01:43:56+00:00,41.7956683945135278
12991081,32,2021-08-09T12:58:32+00:00,43.5704008665707281
12991098,140,2021-08-09T13:02:31+00:00,42.7825897009116501
12991189,14,2021-08-09T13:21:37+00:00,41.9604136298649323
12991419,95,2021-08-09T14:11:07+00:00,41.1694431414426310
12991599,258,2021-08-09T14:55:13+00:00,40.4111726814629870
12991742,546,2021-08-09T15:27:58+00:00,40.4704607387410430
12991861,286,2021-08-09T15:55:35+00:00,40.4881826032336257
12992026,89,2021-08-09T16:30:28+00:00,40.0851792182794769
12992114,93,2021-08-09T16:48:03+00:00,40.1618762665544055
12992263,181,2021-08-09T17:21:51+00:00,40.1786731616477186
12992699,230,2021-08-09T18:56:04+00:00,40.1942032581147719
12992628,83,2021-08-09T18:38:47+00:00,39.9036192151929134
12992673,109,2021-08-09T18:49:41+00:00,39.8152640965446752
12992836,3,2021-08-09T19:22:18+00:00,40.4719470785459207
12992836,8,2021-08-09T19:22:18+00:00,42.7999233185223425
12992836,12,2021-08-09T19:22:18+00:00,44.7741687549297153
12992836,321,2021-08-09T19:22:18+00:00,43.6664968741022256
12992937,41,2021-08-09T19:44:42+00:00,42.2391748750579706
12992837,12,2021-08-09T19:22:32+00:00,42.5640773496418761
12992893,7,2021-08-09T19:35:40+00:00,42.4209831301201168
12993286,17,2021-08-09T21:05:56+00:00,42.3765913629214997
12993505,221,2021-08-09T21:53:16+00:00,42.4400408586470990
12993629,16,2021-08-09T22:19:55+00:00,42.5707217708003929
12993659,11,2021-08-09T22:25:50+00:00,42.8381471900731304
12993693,11,2021-08-09T22:32:21+00:00,43.2156016640191891
12993684,132,2021-08-09T22:31:08+00:00,43.0031037989620852
12993722,14,2021-08-09T22:41:23+00:00,44.3419993809618321
12993720,52,2021-08-09T22:40:54+00:00,43.8018027728829941
12994078,16,2021-08-10T00:02:40+00:00,44.5467766763873699
12994078,21,2021-08-10T00:02:40+00:00,45.1749570626949123
12994078,25,2021-08-10T00:02:40+00:00,45.4244286496638863
12994267,267,2021-08-10T00:49:12+00:00,45.3550062325809470
12994270,390,2021-08-10T00:50:00+00:00,45.3160140155047706
13021055,98,2021-08-14T04:10:33+00:00,41.8911291060636052
12995516,541,2021-08-10T05:27:35+00:00,45.2868581071705138
12995750,138,2021-08-10T06:23:10+00:00,44.8327704764588491
12995948,289,2021-08-10T07:07:22+00:00,44.6534582006065634
12996125,225,2021-08-10T07:45:18+00:00,44.7142217157949316
12996107,181,2021-08-10T07:40:50+00:00,44.6592666436198318
13021239,179,2021-08-14T04:51:26+00:00,42.1071758177786240
12996476,78,2021-08-10T09:06:12+00:00,44.8987446217723639
12996861,159,2021-08-10T10:32:48+00:00,44.7524213584453282
12997025,20,2021-08-10T11:08:17+00:00,45.1236988288192415
12997025,25,2021-08-10T11:08:17+00:00,45.4712297820722459
12997025,29,2021-08-10T11:08:17+00:00,45.3213620788418894
12997220,381,2021-08-10T11:50:20+00:00,45.5171087857022115
12997274,98,2021-08-10T12:02:09+00:00,45.2684298352518236
12997769,327,2021-08-10T13:45:36+00:00,45.1569652431543281
12998240,41,2021-08-10T15:24:04+00:00,44.8901465632443833
12998303,357,2021-08-10T15:38:05+00:00,44.4461466296176347
12998357,11,2021-08-10T15:52:47+00:00,45.2999789912994950
12998286,251,2021-08-10T15:35:20+00:00,44.6974199180418080
12998598,530,2021-08-10T16:43:34+00:00,46.2868918732175528
12999228,355,2021-08-10T18:59:14+00:00,46.4691885692035914
13021696,113,2021-08-14T06:38:27+00:00,41.9852183560788910
12999595,240,2021-08-10T20:23:28+00:00,46.5089768624514598
12999829,145,2021-08-10T21:19:31+00:00,46.5348332836526564
12999951,135,2021-08-10T21:44:50+00:00,46.5378272697946586
12999917,216,2021-08-10T21:36:45+00:00,46.2301993438786794
13022677,115,2021-08-14T10:21:11+00:00,42.1821483608244253
13000757,492,2021-08-11T00:42:55+00:00,46.1498478608148558
13000795,377,2021-08-11T00:51:46+00:00,45.9604293430666453
13000981,25,2021-08-11T01:32:58+00:00,45.7076238967440211
13001045,34,2021-08-11T01:50:45+00:00,45.2962667359457406
13001088,21,2021-08-11T02:02:26+00:00,44.3141366204908182
13001482,513,2021-08-11T03:27:48+00:00,43.8312170008598651
13001792,4,2021-08-11T04:37:02+00:00,44.4491379799110199
13001792,14,2021-08-11T04:37:02+00:00,44.5129909545731218
13001803,30,2021-08-11T04:40:34+00:00,45.2490163235918349
13001803,38,2021-08-11T04:40:34+00:00,45.4581858858295375
13001798,178,2021-08-11T04:38:57+00:00,44.6024221311016711
13001865,119,2021-08-11T04:54:31+00:00,45.6399299820099848
13002551,79,2021-08-11T07:30:33+00:00,45.3500772960016407
13003210,383,2021-08-11T10:03:58+00:00,45.1895869454727508
13003419,22,2021-08-11T10:48:51+00:00,44.9349613542806855
13003420,480,2021-08-11T10:48:55+00:00,45.1106266509342356
13022103,199,2021-08-14T08:12:41+00:00,41.9476295246273171
13004587,324,2021-08-11T15:06:05+00:00,45.2225055066241456
13004638,490,2021-08-11T15:16:46+00:00,45.4601092440690707
13004809,148,2021-08-11T15:59:26+00:00,45.2978184333881703
13004944,190,2021-08-11T16:33:14+00:00,45.2150998110345788
13005491,44,2021-08-11T18:25:24+00:00,44.8644365839701377
13006849,13,2021-08-11T23:34:55+00:00,45.5980985668691373
13007346,149,2021-08-12T01:24:48+00:00,46.0985883440782681
13007616,173,2021-08-12T02:21:16+00:00,46.3799197491921894
13008036,154,2021-08-12T03:55:48+00:00,46.1178188727681093
13008052,209,2021-08-12T03:58:30+00:00,46.4067497224659386
13022897,439,2021-08-14T11:06:58+00:00,41.7772382297759048
13023189,206,2021-08-14T12:05:52+00:00,41.8712658824405693
13023567,209,2021-08-14T13:33:31+00:00,41.4008872827761802
13023571,410,2021-08-14T13:33:51+00:00,41.4399107563248028
13023779,487,2021-08-14T14:18:34+00:00,41.4515987794074514
13025899,248,2021-08-14T22:06:34+00:00,41.0454958901471126
13026637,223,2021-08-15T00:43:08+00:00,40.8397867266308702
13026661,287,2021-08-15T00:48:25+00:00,41.4302756786701489
13027022,86,2021-08-15T02:12:30+00:00,41.5121428466947920
13027483,366,2021-08-15T03:56:03+00:00,41.7043465595812831
13028613,16,2021-08-15T08:17:16+00:00,41.0521460678643828
13028622,197,2021-08-15T08:19:46+00:00,40.9031213527977519
13029109,20,2021-08-15T10:05:26+00:00,41.5360114483702332
13029111,3,2021-08-15T10:05:52+00:00,42.3856467789527870
13029117,342,2021-08-15T10:07:27+00:00,42.7057185117478763
13029448,166,2021-08-15T11:20:52+00:00,42.4541779270177221
13029853,489,2021-08-15T12:47:17+00:00,42.3537968014649686
13030632,339,2021-08-15T15:36:19+00:00,42.3206893668516837
13030931,361,2021-08-15T16:46:54+00:00,42.5693453275464083
13031434,4,2021-08-15T18:38:56+00:00,44.8635557333769056
13031434,14,2021-08-15T18:38:56+00:00,45.8817305781802450
13031496,397,2021-08-15T18:50:38+00:00,44.7725907676415786
13031702,26,2021-08-15T19:38:23+00:00,43.7374553982954519
13032038,20,2021-08-15T20:50:19+00:00,42.6566243038247425
13032518,138,2021-08-15T22:36:51+00:00,42.8628453866485903
13032758,266,2021-08-15T23:33:19+00:00,42.6073999310951297
13034669,121,2021-08-16T06:33:43+00:00,42.0960359915715993
13034767,162,2021-08-16T06:56:58+00:00,41.3933920401869744
13035998,5,2021-08-16T11:29:49+00:00,41.1381932611966253
13036195,172,2021-08-16T12:07:52+00:00,41.3794184388262835
13036630,174,2021-08-16T13:50:26+00:00,40.9968817245474374
13037053,127,2021-08-16T15:31:11+00:00,40.5233165205641086
13037062,170,2021-08-16T15:35:13+00:00,40.1839711664975174
13037249,12,2021-08-16T16:15:32+00:00,41.0423565677271447
13037400,167,2021-08-16T16:50:26+00:00,41.7034439145278442
13037508,168,2021-08-16T17:14:28+00:00,41.7770933172127865
13038717,84,2021-08-16T21:34:02+00:00,41.4461008493428602
13038749,39,2021-08-16T21:39:36+00:00,41.1535227648877577
13038814,352,2021-08-16T21:54:41+00:00,41.2495249909706024
13039715,4,2021-08-17T01:11:42+00:00,40.0037254519303643
13039715,11,2021-08-17T01:11:42+00:00,39.7151668125834790
13039707,81,2021-08-17T01:09:41+00:00,40.9689318426846908
13039719,175,2021-08-17T01:12:39+00:00,40.1426838106527518
13040073,41,2021-08-17T02:36:24+00:00,39.8240760865708324
13040086,436,2021-08-17T02:39:39+00:00,39.6923617035490828
13040283,466,2021-08-17T03:23:14+00:00,39.9265390332611455
13040305,439,2021-08-17T03:28:59+00:00,39.6791838958928372
13040372,4,2021-08-17T03:43:57+00:00,41.8535460800068917
13040372,14,2021-08-17T03:43:57+00:00,42.7340216042321534
13040423,328,2021-08-17T03:53:55+00:00,41.6956289460276753
13040597,276,2021-08-17T04:33:47+00:00,41.4046601445175134
13040704,16,2021-08-17T04:55:25+00:00,41.6131992865440163
13040704,21,2021-08-17T04:55:25+00:00,41.9677391075648249
13040704,25,2021-08-17T04:55:25+00:00,41.8662293206141057
13040826,148,2021-08-17T05:21:55+00:00,41.6203578788049301
13042966,321,2021-08-17T13:24:25+00:00,41.7334545582583981
13043509,177,2021-08-17T15:26:25+00:00,41.4450241878183620
13044009,277,2021-08-17T17:15:53+00:00,41.2367381733546894
13045194,429,2021-08-17T21:25:59+00:00,41.0673243302097481
13045533,166,2021-08-17T22:36:24+00:00,41.0424093091458368
13045838,400,2021-08-17T23:47:34+00:00,41.2749857203878423
13045926,69,2021-08-18T00:08:12+00:00,39.1919041954468110
13045926,76,2021-08-18T00:08:12+00:00,38.4291914247153475
13046212,611,2021-08-18T01:13:31+00:00,39.3123886892128023
13046250,197,2021-08-18T01:24:23+00:00,39.0378197234408273
13046544,60,2021-08-18T02:25:34+00:00,39.1741155274826768
13048665,67,2021-08-18T10:21:59+00:00,39.2142035906906986
13048757,177,2021-08-18T10:42:33+00:00,39.2381962446389676
13048768,19,2021-08-18T10:44:17+00:00,39.7124662265455349
13048768,29,2021-08-18T10:44:17+00:00,39.7330351393399997
13048806,64,2021-08-18T10:52:52+00:00,39.2720658792585402
13050087,194,2021-08-18T15:40:16+00:00,39.0058921979326434
13050622,299,2021-08-18T17:43:14+00:00,38.9065011237611740
