,alpha=0.01,alpha=0.025,alpha=0.05,alpha=0.075,alpha=0.1
t=129600,0.48200199219200957,0.26239256353582574,0.17624893652313345,0.1411229030047505,0.1199808704095322
t=133200,0.49294889251675733,0.2679721713876604,0.17991328540192764,0.14403983725183545,0.1224576910055315
t=136800,0.503881924036037,0.2735300761304642,0.1835598258282236,0.14694167129906455,0.12492135243809899
t=140400,0.5148029408443535,0.2790674061048166,0.18718934790496378,0.14982904365708904,0.127372397502866
t=144000,0.5257136847697259,0.2845852204312094,0.19080259348918815,0.15270255396376964,0.1298113360174864
t=147600,0.5366157950105988,0.29008451486997755,0.19440026025418633,0.15556276624974563,0.13223864758819226
t=151200,0.547510816737943,0.2955662270567945,0.19798300532020208,0.15841021185763982,0.13465478408316178
t=154800,0.5584002087952911,0.3010312411933944,0.20155144850860207,0.16124539205894362,0.1370601718499589
t=158400,0.5692853506097129,0.3064803922614099,0.20510617526633612,0.16406878040613848,0.13945521370881853
t=162000,0.5801675484103948,0.3119144698174301,0.20864773930075664,0.16688082485220357,0.14184029074897997
t=165600,0.591048040837775,0.31733422141916345,0.21217666495922738,0.16968194966512717,0.14421576395144053
t=169200,0.6019280040146864,0.3227403557257196,0.2156934493831999,0.1724725571612431,0.14658197565828135
t=172800,0.6128085561412602,0.3281335453091945,0.2191985644624337,0.1752530292779899,0.1489392509060048
t=176400,0.623690761667129,0.33351442920982777,0.22269245861164078,0.1780237290039819,0.15128789863801861
t=180000,0.6345756350874938,0.33888361526281074,0.2261755583889522,0.18078500168195766,0.1536282128094435
t=183600,0.6454641444036884,0.3442416822212575,0.22964826997313947,0.18353717619820364,0.15596047339575336
t=187200,0.6563572142837462,0.349589181696796,0.23311098051442225,0.18628056607035615,0.15828494731532694
t=190800,0.6672557289541692,0.3549266399366042,0.23656405937187563,0.18901547044403477,0.16060188927475627
t=194400,0.6781605348502788,0.36025455945347007,0.24000785924890056,0.19174217500750945,0.16291154254470785
t=198000,0.6890724430493567,0.3655734205234886,0.24344271723686384,0.19446095283252407,0.16521413967320941
t=201600,0.6999922315078762,0.3708836825643278,0.24686895577585832,0.19717206514845653,0.16750990314244607
t=205200,0.7109206471217993,0.3761857854055224,0.25028688354050677,0.19987576205619173,0.16979904597446183
t=208800,0.7218584076267023,0.38148015046097417,0.25369679625786157,0.20257228318736287,0.1720817722905592
t=212400,0.7328062033526876,0.38676718181271896,0.2570989774636705,0.2052618583140069,0.17435827782866786
t=216000,0.7437646988474031,0.3920472672140578,0.26049369920261367,0.20794470791313358,0.1766287504224937
t=219600,0.754734534379065,0.3973207790192599,0.26388122267751113,0.21062104369022716,0.17889337044585685
t=223200,0.7657163273301653,0.40258807504632643,0.26726179885199297,0.21329106906529272,0.18115231122526865
t=226800,0.7767106734913711,0.4078494993786157,0.2706356690106524,0.21595497962467824,0.18340573942349447
t=230400,0.7877181482642481,0.4131053831105551,0.27400306528030294,0.21861296354157966,0.18565381539656434
t=234000,0.7987393077804925,0.4183560450421284,0.2773642111156007,0.2212652019678587,0.1878966935264499
t=237600,0.8097746899446776,0.42360179232640194,0.28071932175197123,0.22391186939952967,0.1901345225314166
t=241200,0.8208248154067475,0.4288429210738953,0.2840686046284999,0.22655313401805555,0.1923674457558584
t=244800,0.8318901884699903,0.43407971691727987,0.2874122597831903,0.22918915800939166,0.19459560144125598
t=248400,0.8429712979396242,0.4393124555395431,0.2907504802227723,0.23182009786252333,0.19681912297974424
t=252000,0.8540686179166612,0.4445414031684636,0.29408345226904076,0.23444610464909954,0.19903813915164092
t=255600,0.865182608541301,0.44976681704000154,0.29741135588352097,0.23706732428560295,0.20125277434815958
t=259200,0.8763137166897146,0.4549889458329479,0.3007343649721044,0.2396838977793767,0.20346314878042948
t=262800,0.8874623766277296,0.4602080300769953,0.30405264767114404,0.24229596145971355,0.20566937867583746
t=266400,0.898629010624624,0.4654243025361908,0.3073663666163773,0.24490364719510027,0.20787157646262377
t=270000,0.9098140295299797,0.47063798856955197,0.3106756791959191,0.24750708259762333,0.210069850943583
t=273600,0.9210178333162244,0.4758493064705063,0.31398073778846824,0.25010639121545286,0.21226430745964575
t=277200,0.9322408115893723,0.48105846778664163,0.3172816899877735,0.25270169271424603,0.21445504804405968
t=280800,0.9434833440701744,0.4862656776211498,0.32057867881431257,0.25529310304824304,0.21664217156781818
t=284400,0.9547458010477494,0.49147113491723604,0.3238718429150733,0.25788073462176486,0.2188257738769428
t=288000,0.9660285438076028,0.49667503272664404,0.3271613167522378,0.26046469644176207,0.22100594792217065
t=291600,0.9773319250357524,0.501877558463383,0.3304472307815216,0.2630450942620175,0.22318278388155366
t=295200,0.9886562892005966,0.5070788941436297,0.3337297116208513,0.26562203071955603,0.22535636927644398
t=298800,1.0000019729139642,0.5122792166127239,0.3370088822100128,0.2681956054637691,0.22752678908129198
t=302400,1.0113693052727721,0.5174786977600885,0.3402848619618595,0.2707659152787276,0.2296941258276619
t=306000,1.0227586081824662,0.5226775047228622,0.3435577669056169,0.2733330541991177,0.23185845970282948
t=309600,1.0341701966634895,0.527875800078943,0.34682770982278344,0.27589711362019953,0.23401986864330904
t=313200,1.0456043791418135,0.5330737420301321,0.3500948003760944,0.27845818240216946,0.2361784284236197
t=316800,1.0570614577245294,0.5382714845759671,0.35335914523197354,0.28101634696926214,0.23833421274059097
t=320400,1.0685417284614527,0.5434691776788352,0.356620848176872,0.2835716914039186,0.2404872932934743
t=324000,1.080045481593563,0.5486669674208857,0.35988001022786653,0.28612429753631896,0.24263773986011627
t=327600,1.0915730017891043,0.5538649961532385,0.36313672973785516,0.28867424502955386,0.24478562036942852
t=331200,1.1031245683680777,0.5590634026379393,0.36639110249567497,0.29122161146069114,0.2469310009703698
t=334800,1.1147004555158007,0.5642623221831011,0.36964322182143494,0.2937664723979825,0.2490739460976481
t=338400,1.1263009324862017,0.5694618867716121,0.3728931786573433,0.29630890147442646,0.2512145185343275
t=342000,1.1379262637954213,0.5746622251837903,0.37614106165428796,0.29884897045790226,0.25335277947152
t=345600,1.1495767094062912,0.5798634631143249,0.37938695725440597,0.30138674931806375,0.25548878856532564
t=349200,1.161252524904206,0.5850657232838334,0.3826309497698732,0.30392230629017747,0.2576226039911744
t=352800,1.1729539616648754,0.5902691255453161,0.385873121458121,0.30645570793607413,0.25975428249571486
t=356400,1.1846812670144002,0.5954737869858182,0.38911355259367486,0.30898701920236915,0.2618838794463827
t=360000,1.1964346843821096,0.600679822023533,0.39235232153680166,0.31151630347610504,0.2640114488787766
t=363600,1.2082144534465473,0.6058873425006144,0.3955895047991358,0.3140436226379488,0.266137043541957
t=367200,1.2200208102749746,0.61109645777191,0.39882517710644483,0.3165690371130814,0.26826071494177994
t=370800,1.231853987456748,0.6163072747898501,0.4020594114586884,0.31909260591989264,0.27038251338237007
t=374400,1.243714214230887,0.6215198981856802,0.40529227918750776,0.32161438671660436,0.27250248800582666
t=378000,1.2556017166081426,0.6267344303472344,0.40852385001128333,0.3241344358459217,0.2746206868302583
t=381600,1.2675167174878532,0.6319509714934233,0.41175419208788355,0.3266528083778195,0.2767371567862271
t=385200,1.2794594367698569,0.6371696197456072,0.4149833720652185,0.3291695581505547,0.27885194375168765
t=388800,1.291430091461708,0.6423904711960198,0.4182114551297176,0.3316847378099961,0.28096509258549296
t=392400,1.3034288957814484,0.6476136199733675,0.42143850505282554,0.3341983988473516,0.28307664715953984
t=396000,1.315456061256136,0.6528391583057762,0.42466458423562137,0.33671059163537853,0.2851866503896203
t=399600,1.3275117968163737,0.6580671765811865,0.42788975375164906,0.3392213654631451,0.28729514426504466
t=403200,1.3395963088869958,0.663297763405341,0.4311140733880474,0.34173076856941575,0.28940216987709166
t=406800,1.3517098014741409,0.6685310056574778,0.4343376016850622,0.34423884817472716,0.2915077674463449
t=410400,1.3638524762488498,0.6737669885438242,0.4375603959740155,0.34674565051221595,0.29361197634896796
t=414000,1.376024532627389,0.6790057956490216,0.4407825124138076,0.349251220857258,0.2957148351419683
t=417600,1.3882261678484293,0.6842475089855575,0.4440040060260191,0.3517556035559739,0.2978163815874961
t=421200,1.40045757704724,0.6894922090413069,0.44722493072867797,0.35425884205265445,0.29991665267622447
t=424800,1.4127189533270434,0.6947399748252705,0.45044533936875486,0.35676097891615544,0.30201568464985185
t=428400,1.425010487827643,0.6999908839115851,0.4536652837534416,0.3592620558653077,0.3041135130227679
t=432000,1.4373323697914864,0.7052450124819014,0.4568848146802724,0.3617621137933893,0.3062101726029194
t=435600,1.4496847866272322,0.7105024353661846,0.460103981966135,0.3642611927916992,0.3083056975119127
t=439200,1.4620679239709755,0.7157632260820197,0.4633228344752265,0.36675933217227397,0.31040012120438676
t=442800,1.4744819657452184,0.7210274568724833,0.4665414201459954,0.369256570489787,0.31249347648668846
t=446400,1.48692709421569,0.7262951987426487,0.4697597860171179,0.37175294556266114,0.31458579553488164
t=450000,1.499403490046106,0.7315665214947831,0.4729779782525494,0.37424849449343434,0.3166771099121175
t=453600,1.5119113323509707,0.7368414937622849,0.4761960421656921,0.376743253688407,0.31876745058539413
t=457200,1.5244507987464946,0.7421201830424349,0.47941402224271124,0.37923725887660353,0.3208568479417324
t=460800,1.5370220653997175,0.7474026557279934,0.48263196216504767,0.3817305451280768,0.3229453318037927
t=464400,1.5496253070758907,0.7526889771376966,0.4858499048311462,0.38422314687158066,0.3250329314449534
t=468000,1.56226069718427,0.7579792115457098,0.4890678923774465,0.3867150979116434,0.32711967560387745
t=471600,1.5749284078222505,0.7632734222100672,0.4922859661986547,0.38920643144505784,0.3292055924985857
t=475200,1.5876286098180348,0.7685716714001389,0.4955041669673359,0.3916971800768214,0.3312907098400586
t=478800,1.600361472771882,0.773874020423188,0.49872253465284766,0.394187375835541,0.33337505484538377
t=482400,1.6131271650958983,0.7791805296500243,0.5019411085396457,0.3966770501883292,0.33545865425046917
t=486000,1.6259258540525368,0.7844912585398118,0.5051599272449867,0.3991662340552111,0.33754153432234046
t=489600,1.638757705791833,0.7898062656640523,0.5083790287360483,0.4016549578230597,0.33962372087103576
t=493200,1.651622885387399,0.7951256087297993,0.5115984503464956,0.404143251359079,0.3417052392611173
t=496800,1.6645215568712057,0.800449344602091,0.5148182287925129,0.40663114402385636,0.34378611442281226
t=500400,1.677453883267325,0.8057775293256864,0.5180384001883178,0.40911866468399527,0.34586637086280003
t=504000,1.6904200266244742,0.8111102181460863,0.5212590000611868,0.41160584172434733,0.3479460326746555
t=507600,1.703420148047639,0.8164474655298917,0.5244800633660027,0.4140927030598618,0.3500251235489673
t=511200,1.7164544077285884,0.8217893251845165,0.5277016244993478,0.4165792761470617,0.35210366678313787
t=514800,1.7295229649754935,0.8271358500772914,0.5309237173131556,0.41906558799516436,0.35418168529088034
t=518400,1.742625978241604,0.8324870924539485,0.5341463751279418,0.4215516651768598,0.3562592016114241
t=522000,1.7557636051530303,0.8378431038565641,0.5373696307456286,0.4240375338387574,0.3583362379184376
t=525600,1.7689360025356757,0.8432039351409271,0.5405935164619762,0.42652321971151874,0.36041281602868147
t=529200,1.782143326441342,0.8485696364933866,0.5438180640786388,0.42900874811967604,0.3624889574104002
t=532800,1.7953857321730449,0.8539402574471806,0.5470433049148582,0.43149414399116615,0.36456468319146174
t=536400,1.8086633743095741,0.8593158468982889,0.5502692698188041,0.43397943186657284,0.3666400141672561
t=540000,1.8219764067292843,0.8646964531207879,0.5534959891785816,0.4364646359080977,0.3687149708083606
t=543600,1.8353249826332583,0.8700821237817706,0.5567234929329106,0.438949779908268,0.37078957326797823
t=547200,1.8487092545676824,0.8754729059558115,0.5599518105814945,0.4414348872983893,0.37286384138916184
t=550800,1.862129374445653,0.8808688461390135,0.5631809711950839,0.44391998115675135,0.374937794711826
t=554400,1.8755854935683032,0.8862699902626423,0.5664110034252516,0.4464050842165994,0.3770114524795598
t=558000,1.8890777626453397,0.8916763837063666,0.5696419355138844,0.4488902188738757,0.3790848336462418
t=561600,1.9026063318149786,0.8970880713111151,0.572873795302405,0.45137540719473956,0.38115795688247034
t=565200,1.9161713506633276,0.9025050973915696,0.57610661024073,0.45386067092287763,0.38323084058180856
t=568800,1.9297729682432152,0.9079275057482987,0.5793404073959787,0.4563460314866048,0.3853035028668572
t=572400,1.9434113330924596,0.9133553396795531,0.5825752134609319,0.45883151000576916,0.38737596159515686
t=576000,1.957086593251716,0.9187886419927174,0.5858110547622613,0.4613171272984644,0.3894482343649246
t=579600,1.9707988962817207,0.9242274550154641,0.5890479572685252,0.46380290388755574,0.3915203385206374
t=583200,1.9845483892801363,0.9296718206065755,0.5922859465979482,0.4662888600070292,0.39359229115845706
t=586800,1.998335218897917,0.9351217801664824,0.5955250480259853,0.4687750156081649,0.3956641091315114
t=590400,2.012159531355201,0.9405773746475039,0.5987652864926813,0.4712613903655456,0.39773580905503203
t=594000,2.026021472456856,0.9460386445638207,0.602006686609831,0.47374800368290093,0.3998074073113509
t=597600,2.039921187607502,0.9515056300011568,0.6052492726679475,0.4762348746987972,0.4018789200547688
t=601200,2.0538588218262155,0.9569783706262287,0.6084930686430421,0.47872202229217375,0.4039503632162884
t=604800,2.067834519760816,0.9624569056959182,0.6117380982032274,0.48120946508773565,0.4060217525082277
t=608400,2.08184842570178,0.9679412740662119,0.6149843847151428,0.483697221461199,0.4080931034287081
t=612000,2.095900683595799,0.973431514200902,0.6182319512502148,0.48618530954440575,0.41016443126602864
t=615600,2.1099914370589836,0.9789276641800604,0.621480820590748,0.48867374723030177,0.4122357511029233
t=619200,2.1241208293897254,0.9844297617082856,0.6247310152358658,0.4911625521777847,0.41430707782071274
t=622800,2.138289003581243,0.989937844122744,0.6279825574072913,0.4936517418164308,0.4163784261033445
t=626400,2.1524961023338034,0.995451948400992,0.6312354690549833,0.49614133335109956,0.41844981044133545
t=630000,2.166742268066621,1.0009721111686072,0.6344897718626263,0.49863134376641893,0.42052124513560907
t=633600,2.1810276429295055,1.0064983687066236,0.6377454872529842,0.5011217898311606,0.42259274430123983
t=637200,2.195352368814159,1.0120307569587634,0.6410026363931149,0.5036126881025043,0.4246643218711017
t=640800,2.2097165873652544,1.0175693115385114,0.6442612401994587,0.5061040549301941,0.42673599159942754
t=644400,2.2241204399911982,1.0231140677359858,0.647521319342794,0.5085959064605914,0.4288077670652757
t=648000,2.2385640678746577,1.0286650605246606,0.6507828942530767,0.5110882586406305,0.4308796616759176
t=651600,2.253047611982827,1.0342223245678959,0.6540459851241556,0.5135811272216741,0.4329516886701379
t=655200,2.267571213077449,1.0397858942253304,0.6573106119183696,0.516074527763275,0.4350238611214532
t=658800,2.2821350117245927,1.0453558035591035,0.6605767943710434,0.518568475636848,0.43709619194125726
t=662400,2.2967391483042143,1.0509320863399254,0.663844551994859,0.5210629860292493,0.4391686938818862
t=666000,2.3113837630194536,1.0565147760530085,0.6671139040841361,0.5235580739462753,0.4412413795396115
t=669600,2.3260689959058065,1.062103905903839,0.6703848697189971,0.5260537542160717,0.4433142613575616
t=673200,2.3407949868399607,1.0676995088238357,0.673657467769446,0.5285500414924658,0.4453873516285751
t=676800,2.3555618755485237,1.0733016174758339,0.6769317168993323,0.5310469502582165,0.4474606624979829
t=680400,2.370369801616516,1.0789102642594872,0.6802076355702431,0.5335444948281931,0.4495342059663303
t=684000,2.3852189044956744,1.0845254813165028,0.683485242045283,0.5360426893524721,0.4516079938920312
t=687600,2.4001093235125635,1.0901473005357611,0.6867645543927798,0.5385415478193671,0.4536820379939628
t=691200,2.4150411978765245,1.0957757535583412,0.690045590489897,0.5410410840583886,0.45575634985399827
t=694800,2.4300146666874345,1.1014108717823836,0.6933283680261662,0.5435413117431305,0.4578309409194834
t=698400,2.445029868943263,1.1070526863678851,0.6966129045069325,0.546042244394098,0.45990582250565537
t=702000,2.460086943547568,1.1127012282413635,0.69989921725673,0.5485438953814623,0.46198100579800583
t=705600,2.475186029316686,1.1183565281003953,0.7031873234225694,0.5510462779277612,0.4640565018545917
t=709200,2.49032726498688,1.1240186164180899,0.7064772399771617,0.5535494051105299,0.4661323216082933
t=712800,2.505510789221269,1.1296875234474388,0.7097689837220604,0.5560532898648811,0.4682084758690206
t=716400,2.520736740616663,1.1353632792255577,0.7130625712907397,0.5585579449860223,0.4702849753258731
t=720000,2.5360052577101957,1.1410459135778548,0.7163580191515955,0.5610633831317158,0.4723618305492472
t=723600,2.55131647898587,1.1467354561220957,0.7196553436108915,0.5635696168246909,0.4744390519929027
t=727200,2.566670542880929,1.1524319362723734,0.7229545608156294,0.566076658454993,0.47651664999597876
t=730800,2.582067587792125,1.1581353832429953,0.7262556867563614,0.5685845202822912,0.47859463478496767
t=734400,2.5975077520818375,1.1638458260522895,0.7295587372699375,0.5710932144381289,0.4806730164756474
t=738000,2.6129911740840805,1.1695632935263127,0.7328637280421992,0.5736027529281269,0.4827518050749684
t=741600,2.6285179921103783,1.1752878143024916,0.7361706746106045,0.5761131476341406,0.484831010482903
t=745200,2.644088344455541,1.1810194168331862,0.7394795923668083,0.5786244103163685,0.4869106424942533
t=748800,2.659702369403272,1.1867581293891503,0.742790496559175,0.5811365526154169,0.4889907108004212
t=752400,2.6753602052317857,1.1925039800629578,0.7461034022952473,0.5836495860543207,0.49107122499114086
t=756000,2.691061990219149,1.19825699677232,0.7494183245441577,0.5861635220405199,0.493152194556173
t=759600,2.7068078626486596,1.2040172072633575,0.7527352781389887,0.5886783718677948,0.49523362888696587
t=763200,2.72259796081401,1.2097846391137805,0.7560542777790837,0.5911941467181621,0.49731553727827915
t=766800,2.7384324230245025,1.215559319736022,0.7593753380323118,0.5937108576637302,0.49939792892977586
t=770400,2.754311387609939,1.2213412763802927,0.7626984733372808,0.5962285156685136,0.501480812947579
t=774000,2.770234992925682,1.2271305361375737,0.7660236980055064,0.5987471315902151,0.5035641983457979
t=777600,2.7862033773573858,1.2329271259425534,0.7693510262235383,0.601266716181964,0.505648094048023
t=781200,2.802216679325791,1.2387310725764995,0.7726804720550393,0.6037872800940254,0.5077325088887885
t=784800,2.8182750372913676,1.244542402670057,0.7760120494428224,0.6063088338754712,0.5098174516150054
t=788400,2.834378589758886,1.2503611427060233,0.7793457722108479,0.608831387975816,0.5119029308873686
t=792000,2.850527475281906,1.2561873190220338,0.7826816540661798,0.6113549527466231,0.5139889552817305
t=795600,2.8667218324671917,1.262020957813205,0.7860197086008978,0.6138795384430737,0.5160755332904503
t=799200,2.8829617999789967,1.2678620851347273,0.7893599492939771,0.616405155225511,0.5181626733237161
t=802800,2.899247516543404,1.2737107269044041,0.7927023895131291,0.6189318131609456,0.520250383710839
t=806400,2.91557912095238,1.2795669089051342,0.7960470425166,0.6214595222245365,0.5223386727015231
t=810000,2.931956752067997,1.2854306567873444,0.7993939214549421,0.623988292301042,0.5244275484671093
t=813600,2.9483805488263823,1.2913019960713874,0.8027430393727428,0.6265181331862397,0.5265170191017947
t=817200,2.964850650241711,1.2971809521498825,0.8060944092103204,0.6290490545883194,0.5286070926238293
t=820800,2.981367195410087,1.3030675502899962,0.809448043805393,0.6315810661292518,0.5306977769766879
t=824400,2.9979303235133927,1.3089618156357061,0.812803955894706,0.6341141773461239,0.5327890800302193
t=828000,3.0145401738230317,1.314863773210007,0.8161621581156355,0.6366483976924573,0.5348810095817746
t=831600,3.031196885703637,1.3207734479170594,0.819522663007753,0.6391837365394928,0.5369735733573122
t=835200,3.047900598616713,1.3266908645443247,0.8228854830143681,0.6417202031774547,0.5390667790124828
t=838800,3.0646514521242016,1.3326160477646396,0.8262506304840336,0.6442578068167895,0.5411606341336916
t=842400,3.081449585892024,1.3385490221382543,0.8296181176720279,0.6467965565893825,0.543255146239144
t=846000,3.0982951396935317,1.34448981211484,0.8329879567418086,0.6493364615497499,0.5453503227798684
t=849600,3.1151882534129127,1.350438442035443,0.8363601597664305,0.6518775306762081,0.547446171140719
t=853200,3.13212906704857,1.3563949361344152,0.8397347387299499,0.6544197728720207,0.5495426986413638
t=856800,3.149117720716373,1.3623593185413072,0.8431117055287913,0.6569631969665277,0.5516399125372506
t=860400,3.1661543546529582,1.3683316132827108,0.8464910719730945,0.6595078117162467,0.5537378200205552
t=864000,3.183239109218941,1.3743118442840934,0.8498728497880335,0.6620536258059606,0.5558364282211139
t=867600,3.2003721249019828,1.3803000353715684,0.8532570506151134,0.6646006478497812,0.5579357442073378
t=871200,3.21755354231997,1.3862962102736582,0.8566436860134432,0.6671488863921937,0.560035774987109
t=874800,3.2347835022240874,1.3923003926230098,0.8600327674609787,0.669698349909083,0.5621365275086627
t=878400,3.2520621455017125,1.398312605958076,0.8634243063557534,0.6722490468087401,0.5642380086614518
t=882000,3.269389613179537,1.404332873724794,0.8668183140170791,0.6748009854328514,0.5663402252769953
t=885600,3.2867660464263766,1.4103612192781818,0.8702148016867262,0.677354174057468,0.5684431841297131
t=889200,3.3041915865560574,1.4163976658839648,0.8736137805300865,0.67990862089396,0.5705468919377434
t=892800,3.3216663750303406,1.4224422367201264,0.8770152616373048,0.6824643340899519,0.572651355363748
t=896400,3.3391905534616235,1.4284949548784462,0.8804192560244037,0.6850213217302421,0.5747565810157014
t=900000,3.3567642636157524,1.4345558433660348,0.8838257746343794,0.6875795918377043,0.5768625754476655
t=903600,3.3743876474147125,1.440624925106793,0.8872348283382778,0.6901391523741751,0.5789693451605527
t=907200,3.392060846939338,1.4467022229428856,0.8906464279362576,0.6927000112413262,0.581076896602873
t=910800,3.4097840044319323,1.4527877596361725,0.8940605841586267,0.6952621762815165,0.58318523617147
t=914400,3.4275572622989046,1.4588815578696144,0.8974773076668672,0.6978256552786362,0.5852943702122426
t=918000,3.445380763113282,1.4649836402486596,0.900896609054638,0.7003904559589287,0.587404305020854
t=921600,3.463254649617336,1.4710940293026025,0.904318498848762,0.7029565859918061,0.5895150468434305
t=925200,3.4811790647250147,1.4772127474859138,0.9077429875101943,0.705524052990643,0.5916266018772447
t=928800,3.4991541515244755,1.4833398171795604,0.9111700854349751,0.7080928645135611,0.5937389762713907
t=932400,3.517180053280475,1.4894752606922883,0.9145998029551667,0.7106630280642006,0.595852176127444
t=936000,3.535256913436755,1.4956191002619006,0.9180321503397704,0.7132345510924731,0.5979662075001124
t=939600,3.5533848756185398,1.5017713580564847,0.9214671377956354,0.7158074409953095,0.6000810763978766
t=943200,3.5715640836347555,1.5079320561756604,0.9249047754683402,0.7183817051173871,0.6021967887836162
t=946800,3.589794681480405,1.5141012166517602,0.9283450734430749,0.7209573507518514,0.6043133505752292
t=950400,3.6080768133388537,1.5202788614510285,0.9317880417454893,0.723534385141021,0.6064307676462384
t=954000,3.626410623584108,1.5264650124747785,0.9352336903425451,0.7261128154770815,0.6085490458263882
t=957600,3.6447962567829704,1.5326596915605433,0.9386820291433438,0.7286926489027687,0.6106681909022329
t=961200,3.6632338576973913,1.5388629204831843,0.9421330679999393,0.7312738925120408,0.6127882086177128
t=964800,3.6817235712865077,1.545074720956014,0.9455868167081432,0.7338565533507384,0.6149091046747215
t=968400,3.700265542708877,1.5512951146318734,0.949043285008313,0.7364406384172317,0.6170308847336654
t=972000,3.7188599173245818,1.5575241231042098,0.9525024825861268,0.7390261546630623,0.6191535544140119
t=975600,3.737506840697346,1.5637617679081215,0.9559644190733461,0.7416131089935671,0.6212771192948288
t=979200,3.7562064585966057,1.5700080705213875,0.9594291040485681,0.7442015082684998,0.6234015849153167
t=982800,3.7749589169995774,1.5762630523655066,0.9628965470379605,0.7467913593026356,0.6255269567753299
t=986400,3.793764362093289,1.582526734806669,0.9663667575159909,0.7493826688663705,0.6276532403358919
t=990000,3.8126229402766016,1.588799139156773,0.9698397449061356,0.7519754436863071,0.6297804410196994
t=993600,3.8315347981621715,1.595080286674364,0.9733155185815909,0.7545696904458348,0.6319085642116209
t=997200,3.850500082578466,1.6013701985656104,0.9767940878659507,0.7571654157856977,0.6340376152591856
t=1000800,3.869518940571669,1.6076688959852272,0.9802754620339016,0.7597626263045552,0.6361675994730642
t=1004400,3.888591519407629,1.6139764000374113,0.983759650311878,0.7623613285595323,0.6382985221275441
t=1008000,3.907717966573771,1.6202927317767393,0.9872466618787334,0.7649615290667615,0.640430388460995
t=1011600,3.926898429780966,1.6266179122090718,0.9907365058663744,0.7675632343019152,0.6425632036763274
t=1015200,3.946133056965425,1.6329519622924247,0.99422919136041,0.7701664507007346,0.6446969729414449
t=1018800,3.9654219962905257,1.639294902937841,0.9977247274007714,0.7727711846595404,0.6468317013896874
t=1022400,3.9847653961486387,1.6456467550102336,1.0012231229823336,0.7753774425357465,0.6489673941202709
t=1026000,4.004163405162963,1.6520075393292415,1.0047243870555196,0.7779852306483581,0.6511040561987154
t=1029600,4.023616172189344,1.6583772766700489,1.0082285285269035,0.7805945552784634,0.6532416926572711
t=1033200,4.0431238463179815,1.6647559877641922,1.0117355562597932,0.7832054226697214,0.6553803084953342
t=1036800,4.062686576875246,1.6711436933003614,1.0152454790748138,0.7858178390288373,0.6575199086798584
t=1040400,4.082304513425403,1.677540413925208,1.0187583057504779,0.7884318105260335,0.6596604981457594
t=1044000,4.101977805772347,1.6839461702440919,1.022274045023746,0.7910473432955105,0.6618020817963133
t=1047600,4.121706603961329,1.690360982821872,1.0257927055905833,0.7936644434359068,0.663944664503548
t=1051200,4.141491058280593,1.6967848721836427,1.0293142961064974,0.7962831170107423,0.6660882511086308
t=1054800,4.161331319263129,1.7032178588154885,1.032838825187084,0.7989033700488646,0.6682328464222465
t=1058400,4.181227537688345,1.7096599631652043,1.0363663014085445,0.8015252085448816,0.6703784552249747
t=1062000,4.201179864583633,1.7161112056430206,1.0398967333082147,0.8041486384595913,0.6725250822676563
t=1065600,4.221188451226093,1.7225716066223082,1.043430129385074,0.8067736657204028,0.6746727322717578
t=1069200,4.24125344914411,1.7290411864402917,1.0469664981002489,0.8094002962217521,0.6768214099297287
t=1072800,4.261375010118987,1.7355199653987103,1.0505058478775107,0.8120285358255139,0.6789711199053554
t=1076400,4.2815532861865275,1.7420079637645198,1.054048187103764,0.8146583903614009,0.6811218668341052
t=1080000,4.301788429638628,1.7485052017705498,1.0575935241295316,0.8172898656273644,0.6832736553234722
t=1083600,4.322080593024848,1.7550116996161664,1.0611418672694257,0.8199229673899839,0.6854264899533116
t=1087200,4.342429929153966,1.7615274774679155,1.0646932248026197,0.8225577013848544,0.687580375276172
t=1090800,4.362836591095523,1.768052555460168,1.068247604973306,0.8251940733169643,0.6897353158176236
t=1094400,4.383300732181359,1.774586953695744,1.071805015991151,0.8278320888610693,0.6918913160765792
t=1098000,4.403822506007141,1.7811306922465389,1.075365466031744,0.830471753662066,0.6940483805256128
t=1101600,4.424402066433855,1.7876837911541292,1.0789289632370358,0.8331130733353485,0.6962065136112723
t=1105200,4.445039567589331,1.7942462704303814,1.0824955157157747,0.835756053467172,0.698365719754386
t=1108800,4.4657351638697165,1.800818150058051,1.0860651315439354,0.8384006996150015,0.7005260033503697
t=1112400,4.4864890099409465,1.8073994499913422,1.0896378187651394,0.8410470173078644,0.7026873687695245
t=1116000,4.507301260740224,1.81399019015653,1.0932135853910703,0.8436950120466891,0.7048498203573301
t=1119600,4.528172071477468,1.8205903904524838,1.096792439401887,0.8463446893046429,0.7070133624347399
t=1123200,4.549101597636768,1.8272000707512697,1.100374388746622,0.8489960545274684,0.7091779992984644
t=1126800,4.570089994977808,1.8338192508986602,1.1039594413435885,0.8516491131338098,0.7113437352212548
t=1130400,4.591137419537296,1.8404479507147333,1.1075476050807609,0.8543038705155348,0.713510574452183
t=1134000,4.612244027630396,1.8470861899943598,1.111138887816173,0.8569603320380559,0.7156785212169132
t=1137600,4.6334099758521035,1.8537339885077664,1.114733297378292,0.8596185030406451,0.7178475797179764
t=1141200,4.654635421078694,1.8603913660010498,1.1183308415663986,0.8622783888367405,0.7200177541350345
