time,low,high,open,close,volume
2022-01-13 13:20:00,3355.69,3362.74,3357.82,3355.69,195.88785324
2022-01-13 13:25:00,3353.34,3356.73,3356.15,3356.26,156.30747659
2022-01-13 13:30:00,3354.16,3379.69,3356.26,3374.01,439.30686715
2022-01-13 13:35:00,3372.15,3380.06,3373.87,3376.46,452.15971617
2022-01-13 13:40:00,3368.4,3377.45,3376.46,3368.96,396.37098685
2022-01-13 13:45:00,3368.96,3374.41,3368.96,3371.71,256.90182419
2022-01-13 13:50:00,3366.4,3373.0,3371.64,3368.91,522.18731759
2022-01-13 13:55:00,3366.19,3376.01,3368.79,3375.28,264.04333118
2022-01-13 14:00:00,3366.15,3376.12,3375.27,3369.0,371.71444916
2022-01-13 14:05:00,3368.71,3377.21,3368.97,3376.5,450.96464796
2022-01-13 14:10:00,3370.01,3377.79,3376.5,3376.97,278.40781305
2022-01-13 14:15:00,3373.94,3391.59,3376.87,3387.26,686.89560369
2022-01-13 14:20:00,3383.08,3391.94,3387.1,3386.82,641.15496735
2022-01-13 14:25:00,3385.19,3394.21,3386.94,3385.67,575.51853842
2022-01-13 14:30:00,3385.67,3398.7,3385.67,3392.1,876.46978384
2022-01-13 14:35:00,3390.15,3411.54,3391.83,3410.16,1340.71918993
2022-01-13 14:40:00,3387.49,3413.36,3410.27,3391.75,1176.78414852
2022-01-13 14:45:00,3370.03,3393.86,3391.74,3376.12,629.74212276
2022-01-13 14:50:00,3373.79,3380.84,3376.13,3377.05,536.41649352
2022-01-13 14:55:00,3377.01,3393.04,3377.01,3388.16,629.84419485
2022-01-13 15:00:00,3371.45,3393.43,3387.87,3373.37,443.84143275
2022-01-13 15:05:00,3371.01,3377.28,3372.6,3371.39,326.98367589
2022-01-13 15:10:00,3352.91,3374.67,3371.26,3355.75,972.51377964
2022-01-13 15:15:00,3301.47,3356.13,3355.54,3317.85,3606.97420335
2022-01-13 15:20:00,3310.52,3324.33,3318.31,3319.2,2940.52094273
2022-01-13 15:25:00,3296.0,3321.73,3319.88,3315.45,2844.13518453
2022-01-13 15:30:00,3288.0,3315.08,3314.83,3293.83,2228.03128922
2022-01-13 15:35:00,3292.54,3309.22,3294.27,3304.81,1579.79987637
2022-01-13 15:40:00,3298.82,3310.0,3304.81,3299.93,697.1739724
2022-01-13 15:45:00,3291.51,3306.52,3299.93,3293.61,807.2012729
2022-01-13 15:50:00,3272.65,3294.61,3294.41,3282.24,1799.24341738
2022-01-13 15:55:00,3277.85,3308.28,3282.22,3303.01,1116.74335207
2022-01-13 16:00:00,3295.0,3304.53,3302.69,3301.24,667.17773062
2022-01-13 16:05:00,3297.54,3319.4,3300.75,3316.28,893.23822146
2022-01-13 16:10:00,3295.19,3317.02,3316.24,3295.7,686.47677889
2022-01-13 16:15:00,3288.47,3304.81,3295.63,3294.88,956.77177114
2022-01-13 16:20:00,3289.0,3313.4,3294.88,3310.8,588.4917126
2022-01-13 16:25:00,3306.15,3312.74,3310.3,3308.19,608.27176119
2022-01-13 16:30:00,3300.77,3310.14,3308.3,3307.25,253.60801745
2022-01-13 16:35:00,3305.14,3314.01,3307.62,3312.58,412.06422762
2022-01-13 16:40:00,3310.0,3320.58,3312.58,3318.09,573.18802646
2022-01-13 16:45:00,3307.36,3319.27,3318.48,3307.83,423.63239919
2022-01-13 16:50:00,3300.98,3310.52,3307.79,3308.04,555.0666753
2022-01-13 16:55:00,3300.56,3308.78,3307.47,3302.6,318.08454791
2022-01-13 17:00:00,3295.3,3305.79,3302.59,3295.84,651.68693285
2022-01-13 17:05:00,3289.16,3304.47,3295.71,3302.09,624.13264943
2022-01-13 17:10:00,3276.2,3304.26,3301.98,3276.2,911.29723843
2022-01-13 17:15:00,3257.57,3281.41,3276.25,3262.73,2141.28998847
2022-01-13 17:20:00,3249.74,3266.75,3263.18,3265.73,2426.49359029
2022-01-13 17:25:00,3263.75,3275.25,3264.94,3270.85,990.4760092
2022-01-13 17:30:00,3262.38,3287.67,3270.42,3284.18,1090.89448978
2022-01-13 17:35:00,3276.57,3289.08,3283.11,3282.99,864.78125308
2022-01-13 17:40:00,3274.22,3284.87,3283.18,3275.59,483.74050712
2022-01-13 17:45:00,3268.02,3282.14,3275.24,3270.02,523.61527875
2022-01-13 17:50:00,3266.85,3278.33,3270.44,3273.35,862.91857116
2022-01-13 17:55:00,3271.13,3285.44,3273.2,3282.94,420.99570717
2022-01-13 18:00:00,3276.45,3289.59,3282.32,3289.1,473.72791007
2022-01-13 18:05:00,3284.99,3294.92,3288.82,3291.38,612.54080914
2022-01-13 18:10:00,3284.89,3294.73,3291.03,3287.78,464.41425909
2022-01-13 18:15:00,3286.35,3295.64,3287.81,3294.53,474.13704427
2022-01-13 18:20:00,3289.84,3297.9,3294.46,3292.23,346.69932542
2022-01-13 18:25:00,3283.22,3295.64,3292.68,3289.25,339.23033489
2022-01-13 18:30:00,3284.2,3291.86,3289.83,3290.47,356.66447938
2022-01-13 18:35:00,3282.53,3291.94,3290.46,3283.79,285.52080842
2022-01-13 18:40:00,3275.58,3283.56,3283.29,3278.84,418.4643856
2022-01-13 18:45:00,3278.12,3286.49,3278.84,3284.54,496.78184499
2022-01-13 18:50:00,3271.44,3284.79,3284.14,3272.58,568.42598376
2022-01-13 18:55:00,3265.06,3274.9,3272.57,3271.07,922.63851692
2022-01-13 19:00:00,3267.46,3288.62,3271.07,3280.57,535.42624374
2022-01-13 19:05:00,3274.45,3290.8,3280.76,3289.56,612.07223579
2022-01-13 19:10:00,3285.06,3290.0,3289.4,3287.93,400.85590264
2022-01-13 19:15:00,3265.09,3292.83,3287.85,3269.24,609.30555783
2022-01-13 19:20:00,3266.78,3277.12,3268.47,3270.72,420.89142814
2022-01-13 19:25:00,3268.31,3277.2,3270.65,3274.95,308.88136095
2022-01-13 19:30:00,3265.0,3275.51,3275.33,3272.33,382.2591915
2022-01-13 19:35:00,3256.0,3274.14,3271.98,3256.79,512.302572
2022-01-13 19:40:00,3238.28,3261.59,3256.7,3260.99,2696.06881408
2022-01-13 19:45:00,3255.01,3263.78,3260.98,3255.52,545.83101251
2022-01-13 19:50:00,3254.91,3274.05,3255.45,3269.63,553.52995499
2022-01-13 19:55:00,3269.01,3274.85,3269.64,3271.95,411.77578702
2022-01-13 20:00:00,3253.67,3273.16,3271.91,3253.67,639.59054205
2022-01-13 20:05:00,3235.1,3254.4,3254.16,3243.95,1191.74848412
2022-01-13 20:10:00,3233.67,3244.73,3243.96,3242.49,1466.45793149
2022-01-13 20:15:00,3240.35,3255.8,3242.5,3253.15,688.15089508
2022-01-13 20:20:00,3250.43,3256.25,3253.76,3255.26,406.44452074
2022-01-13 20:25:00,3253.09,3260.0,3255.26,3259.55,492.29403925
2022-01-13 20:30:00,3254.03,3263.35,3259.54,3260.35,415.53865159
2022-01-13 20:35:00,3249.11,3260.61,3260.37,3250.05,306.02132412
2022-01-13 20:40:00,3250.18,3267.67,3250.18,3262.41,372.58225149
2022-01-13 20:45:00,3255.62,3264.37,3262.42,3259.51,401.63898159
2022-01-13 20:50:00,3251.16,3262.92,3259.82,3258.71,375.84260496
2022-01-13 20:55:00,3255.35,3278.13,3258.73,3278.13,522.81075058
2022-01-13 21:00:00,3268.15,3277.34,3274.69,3269.95,835.62844963
2022-01-13 21:05:00,3266.97,3272.25,3270.09,3268.49,412.07002185
2022-01-13 21:10:00,3268.1,3275.41,3268.46,3272.56,401.28370632
2022-01-13 21:15:00,3270.76,3277.76,3272.55,3276.65,391.0517792
2022-01-13 21:20:00,3267.24,3277.38,3276.66,3267.88,290.46997027
2022-01-13 21:25:00,3265.86,3270.8,3267.85,3265.86,260.13918734
2022-01-13 21:30:00,3265.82,3276.61,3266.01,3276.27,639.04765304
2022-01-13 21:35:00,3269.02,3276.37,3276.27,3269.46,376.17923718
2022-01-13 21:40:00,3269.29,3274.62,3269.67,3272.61,196.46603025
2022-01-13 21:45:00,3272.42,3277.76,3272.47,3276.22,251.35535042
2022-01-13 21:50:00,3270.18,3277.01,3276.11,3272.56,455.42742062
2022-01-13 21:55:00,3268.57,3276.1,3272.55,3271.34,585.88182896
2022-01-13 22:00:00,3268.5,3272.65,3271.35,3271.79,182.56219366
2022-01-13 22:05:00,3271.47,3277.39,3271.78,3275.07,203.64778392
2022-01-13 22:10:00,3260.17,3276.25,3275.07,3262.0,314.44905141
2022-01-13 22:15:00,3261.64,3266.38,3262.0,3265.8,492.34760576
2022-01-13 22:20:00,3263.59,3266.82,3265.5,3265.71,195.37951241
2022-01-13 22:25:00,3263.18,3266.18,3265.45,3266.0,176.45918217
2022-01-13 22:30:00,3264.13,3268.91,3266.0,3265.84,393.41540535
2022-01-13 22:35:00,3256.11,3265.84,3265.84,3256.68,257.15195346
2022-01-13 22:40:00,3252.01,3258.34,3256.44,3255.78,374.51696943
2022-01-13 22:45:00,3245.89,3256.2,3255.77,3248.79,494.43555033
2022-01-13 22:50:00,3248.0,3250.96,3248.74,3250.1,251.60779578
2022-01-13 22:55:00,3246.5,3250.43,3250.1,3247.76,553.32015823
2022-01-13 23:00:00,3243.66,3254.97,3247.76,3254.95,632.77267587
2022-01-13 23:05:00,3251.42,3256.8,3254.7,3255.03,222.72310346
2022-01-13 23:10:00,3253.26,3259.99,3255.16,3256.4,323.29618229
2022-01-13 23:15:00,3250.48,3256.39,3256.39,3250.65,253.08211157
2022-01-13 23:20:00,3248.2,3261.83,3250.59,3258.88,200.78327009
2022-01-13 23:25:00,3257.85,3261.73,3258.94,3259.69,193.49449402
2022-01-13 23:30:00,3255.71,3263.55,3259.94,3262.36,178.00151231
2022-01-13 23:35:00,3258.78,3263.97,3262.46,3263.52,185.96898315
2022-01-13 23:40:00,3256.66,3265.57,3263.53,3257.72,366.02894346
2022-01-13 23:45:00,3250.83,3257.86,3257.71,3254.57,249.83852723
2022-01-13 23:50:00,3248.11,3256.69,3254.92,3248.11,332.34879649
2022-01-13 23:55:00,3234.51,3248.11,3248.1,3241.88,589.09766998
2022-01-14 00:00:00,3224.51,3244.39,3241.6,3228.69,983.73831754
2022-01-14 00:05:00,3220.41,3240.62,3228.92,3239.6,1140.60931903
2022-01-14 00:10:00,3236.34,3254.32,3239.59,3252.55,586.13465116
2022-01-14 00:15:00,3252.04,3257.94,3253.19,3253.35,334.28374515
2022-01-14 00:20:00,3241.67,3255.67,3253.17,3243.62,340.13671738
2022-01-14 00:25:00,3239.88,3252.03,3243.98,3242.12,340.9922115
2022-01-14 00:30:00,3240.78,3255.49,3242.18,3255.49,373.92448138
2022-01-14 00:35:00,3254.23,3265.71,3255.49,3264.94,502.43808995
2022-01-14 00:40:00,3260.15,3268.04,3264.67,3265.7,357.26410509
2022-01-14 00:45:00,3261.04,3267.08,3265.79,3262.15,290.98992552
2022-01-14 00:50:00,3261.01,3271.11,3261.93,3269.64,284.86122
2022-01-14 00:55:00,3266.72,3270.99,3269.67,3269.88,264.00904061
2022-01-14 01:00:00,3262.95,3270.66,3270.16,3268.62,349.2584505
2022-01-14 01:05:00,3263.56,3269.79,3268.62,3265.75,264.80388144
2022-01-14 01:10:00,3261.77,3268.25,3265.95,3264.97,240.42845195
2022-01-14 01:15:00,3261.33,3268.22,3264.53,3266.85,252.76215726
2022-01-14 01:20:00,3258.66,3267.74,3266.85,3261.03,341.50861081
2022-01-14 01:25:00,3257.15,3264.8,3261.01,3257.77,275.74942932
2022-01-14 01:30:00,3253.29,3259.81,3257.78,3259.81,184.41235877
2022-01-14 01:35:00,3258.78,3266.99,3259.65,3266.83,260.5840953
2022-01-14 01:40:00,3255.49,3267.28,3267.0,3256.25,967.35203428
2022-01-14 01:45:00,3253.83,3265.38,3256.25,3262.61,293.98133044
2022-01-14 01:50:00,3260.48,3265.12,3262.43,3264.55,222.31329615
2022-01-14 01:55:00,3257.59,3266.16,3264.21,3260.57,193.82787556
2022-01-14 02:00:00,3258.61,3266.14,3260.44,3264.65,210.63587889
2022-01-14 02:05:00,3260.43,3268.43,3264.62,3260.7,283.75312209
2022-01-14 02:10:00,3251.0,3261.71,3260.7,3251.18,286.54674614
2022-01-14 02:15:00,3247.55,3257.16,3251.46,3255.31,366.85084072
2022-01-14 02:20:00,3255.17,3263.42,3255.17,3260.89,253.23889397
2022-01-14 02:25:00,3260.84,3269.4,3261.44,3268.41,229.02455107
2022-01-14 02:30:00,3261.68,3269.85,3268.52,3264.85,224.67432988
2022-01-14 02:35:00,3264.87,3271.82,3264.88,3267.88,275.18238581
2022-01-14 02:40:00,3267.77,3275.2,3267.89,3273.75,225.12338944
2022-01-14 02:45:00,3271.52,3276.52,3274.13,3275.53,641.09676719
2022-01-14 02:50:00,3271.32,3277.39,3275.53,3273.03,436.26282496
2022-01-14 02:55:00,3271.27,3276.85,3272.92,3274.92,226.38180685
2022-01-14 03:00:00,3268.28,3276.8,3274.9,3271.64,248.9298611
2022-01-14 03:05:00,3267.37,3272.01,3272.01,3270.46,304.55323841
2022-01-14 03:10:00,3263.93,3271.14,3270.78,3267.45,178.92088918
2022-01-14 03:15:00,3263.01,3270.72,3267.08,3268.25,199.8606064
2022-01-14 03:20:00,3263.87,3269.99,3268.74,3269.37,182.67008335
2022-01-14 03:25:00,3264.53,3270.29,3269.43,3265.37,335.03614473
2022-01-14 03:30:00,3265.0,3271.04,3265.37,3269.59,708.12313965
2022-01-14 03:35:00,3265.02,3269.62,3269.62,3265.78,174.37427003
2022-01-14 03:40:00,3264.08,3267.08,3266.38,3264.52,234.02218895
2022-01-14 03:45:00,3264.09,3267.9,3264.52,3265.1,196.64103779
2022-01-14 03:50:00,3262.61,3266.26,3265.06,3265.44,265.89660038
2022-01-14 03:55:00,3265.65,3271.39,3266.0,3268.33,283.88817032
2022-01-14 04:00:00,3268.33,3273.8,3268.33,3272.3,538.40185816
2022-01-14 04:05:00,3269.53,3279.0,3272.3,3277.9,293.65225067
2022-01-14 04:10:00,3276.67,3285.77,3278.21,3277.47,527.47978044
2022-01-14 04:15:00,3275.19,3281.63,3277.48,3281.6,205.09977093
2022-01-14 04:20:00,3277.08,3284.71,3281.6,3282.59,201.9974834
2022-01-14 04:25:00,3277.96,3283.67,3283.11,3278.9,170.48977591
2022-01-14 04:30:00,3274.16,3278.9,3278.72,3276.51,203.07021802
2022-01-14 04:35:00,3275.96,3279.4,3276.5,3279.39,192.60351257
2022-01-14 04:40:00,3274.74,3279.97,3279.21,3278.18,165.36322245
2022-01-14 04:45:00,3273.88,3281.68,3278.19,3275.15,239.50897107
2022-01-14 04:50:00,3273.81,3279.32,3275.15,3277.82,99.34324102
2022-01-14 04:55:00,3271.27,3277.75,3277.75,3274.29,183.6832134
2022-01-14 05:00:00,3273.58,3278.71,3274.29,3274.5,187.41837316
2022-01-14 05:05:00,3271.65,3277.53,3274.49,3275.45,213.92705705
2022-01-14 05:10:00,3271.29,3280.65,3274.82,3278.0,1333.25421244
2022-01-14 05:15:00,3275.48,3283.27,3277.99,3283.25,305.40147839
2022-01-14 05:20:00,3280.54,3284.48,3283.25,3282.1,174.56417182
2022-01-14 05:25:00,3281.59,3290.55,3282.11,3285.96,344.45004821
2022-01-14 05:30:00,3281.76,3286.95,3285.91,3285.28,188.84899454
2022-01-14 05:35:00,3282.89,3290.02,3285.28,3289.03,217.08241181
2022-01-14 05:40:00,3284.16,3289.57,3288.78,3285.15,168.4359372
2022-01-14 05:45:00,3283.42,3293.55,3285.15,3292.92,342.5577313
2022-01-14 05:50:00,3292.88,3304.91,3293.14,3300.01,891.315081
2022-01-14 05:55:00,3299.23,3308.27,3300.28,3306.52,255.10982766
